type,name,slug,address,city,postal_code,country,lat,lng,status,source,source_date
civette,LE CARRE D AS,le-carre-d-as-meurchin,17 RUE ALBERT THOMAS,MEURCHIN,62410,FR,50.497388,2.882035,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-hulluch,40 RUE DE LA RAYERE,HULLUCH,62410,FR,50.488261,2.825148,published,douane-fr-2018,2018-01-01
civette,LE TREMBLAY,le-tremblay-hulluch,75 R ROGER SALENGRO,HULLUCH,62410,FR,50.491738,2.809088,published,douane-fr-2018,2018-01-01
civette,LA ROYALE,la-royale-billy-montigny,8 R DE L EGALITE,BILLY-MONTIGNY,62420,FR,50.417415,2.913009,published,douane-fr-2018,2018-01-01
civette,LE BATTANT,le-battant-billy-montigny,28 R DENIS DIDEROT,BILLY-MONTIGNY,62420,FR,50.413748,2.913903,published,douane-fr-2018,2018-01-01
civette,LE RAMI,le-rami-billy-montigny,12 R DES FUSILLES,BILLY-MONTIGNY,62420,FR,50.415821,2.912558,published,douane-fr-2018,2018-01-01
civette,L EPINETTE,l-epinette-sallaumines,51 R CONSTANT DARRAS,SALLAUMINES,62430,FR,50.423704,2.848129,published,douane-fr-2018,2018-01-01
civette,LE LONGCHAMP,le-longchamp-sallaumines,5 R ARTHUR LAMENDIN,SALLAUMINES,62430,FR,50.421564,2.856299,published,douane-fr-2018,2018-01-01
civette,LE NARVAL,le-narval-sallaumines,95 R EDOUARD VAILLANT,SALLAUMINES,62430,FR,50.419856,2.873883,published,douane-fr-2018,2018-01-01
civette,LA TABAGO,la-tabago-harnes,20 R DU ONZE NOVEMBRE,HARNES,62440,FR,50.448274,2.914631,published,douane-fr-2018,2018-01-01
civette,L ESCALE,l-escale-bapaume,FBG DE PERONNE,BAPAUME,62450,FR,50.097023,2.858286,published,douane-fr-2018,2018-01-01
civette,LE CHIQUITO,le-chiquito-bapaume,10 AV DES FRERES COINT,BAPAUME,62450,FR,50.106571,2.847854,published,douane-fr-2018,2018-01-01
civette,LE SCOOP,le-scoop-bapaume,42 R DE PERONNE,BAPAUME,62450,FR,50.10181,2.85077,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA CLARENCE,cafe-de-la-clarence-divion,1 PL DES FRERES VISEUR,DIVION,62460,FR,50.474482,2.489248,published,douane-fr-2018,2018-01-01
civette,JULIEN JOPUB,julien-jopub-divion,94 R DES FRERES CARON,DIVION,62460,FR,50.471207,2.518122,published,douane-fr-2018,2018-01-01
civette,LE RELAY DES AMIS,le-relay-des-amis-ourton,728 RUE ALPHONSE DELADIENNE,OURTON,62460,FR,50.45402,2.480809,published,douane-fr-2018,2018-01-01
civette,LE ROYAL,le-royal-divion,42 R BODELOT,DIVION,62460,FR,50.468514,2.505677,published,douane-fr-2018,2018-01-01
civette,L'HIPPODROME,l-hippodrome-calonne-ricouart,31 R D HOUDAIN,CALONNE-RICOUART,62470,FR,50.493407,2.481636,published,douane-fr-2018,2018-01-01
civette,LE VILLAGEOIS,le-villageois-camblain-chatelain,62 R ANATOLE FRANCE,CAMBLAIN-CHATELAIN,62470,FR,50.481616,2.468896,published,douane-fr-2018,2018-01-01
civette,LA TABATIERE,la-tabatiere-le-portel,331 R CARNOT,LE-PORTEL,62480,FR,50.712689,1.586341,published,douane-fr-2018,2018-01-01
civette,LE MODERNE,le-moderne-vitry-en-artois,14 R DE LA GARE,VITRY-EN-ARTOIS,62490,FR,50.326751,2.980522,published,douane-fr-2018,2018-01-01
civette,LE SEVEN,le-seven-quiery-la-motte,2 R DE BEAUMONT,QUIERY-LA-MOTTE,62490,FR,50.36848,2.978302,published,douane-fr-2018,2018-01-01
civette,MAISON DE LA PRESSE,maison-de-la-presse-vitry-en-artois,2 R DE DOUAI,VITRY-EN-ARTOIS,62490,FR,50.326088,2.982586,published,douane-fr-2018,2018-01-01
civette,A LA CIVETTE,a-la-civette-saint-omer,56 R CARNOT,SAINT-OMER,62500,FR,50.750031,2.256939,published,douane-fr-2018,2018-01-01
civette,AU PACHA,au-pacha-saint-omer,31 PL VICTOR HUGO,SAINT-OMER,62500,FR,50.748534,2.253658,published,douane-fr-2018,2018-01-01
civette,AU PRIX D'AMERIQUE,au-prix-d-amerique-saint-omer,16 R FRANCOIS RINGOT,SAINT-OMER,62500,FR,50.752298,2.26432,published,douane-fr-2018,2018-01-01
civette,AU RELAIS DU LAC,au-relais-du-lac-clairmarais,74 ROUTE DE SAINT OMER,CLAIRMARAIS,62500,FR,50.764781,2.298171,published,douane-fr-2018,2018-01-01
civette,AU SAINT MARTIN,au-saint-martin-saint-martin-lez-tatinghem,13 RTE DE CALAIS,SAINT-MARTIN-LEZ-TATINGHEM,62500,FR,50.754853,2.234759,published,douane-fr-2018,2018-01-01
civette,CHEZ BRIGITTE,chez-brigitte-quelmes,127 RUE DE L EGLISE,QUELMES,62500,FR,50.733066,2.138023,published,douane-fr-2018,2018-01-01
civette,L'ARLEQUIN,l-arlequin-saint-omer,4  l'esplanade,SAINT-OMER,62500,FR,50.751733,2.251142,published,douane-fr-2018,2018-01-01
civette,L'IMPERIAL,l-imperial-saint-omer,26 R GAMBETTA,SAINT-OMER,62500,FR,50.74739,2.256623,published,douane-fr-2018,2018-01-01
civette,LE CAMELIA,le-camelia-saint-omer,11 R DE VALBELLE,SAINT-OMER,62500,FR,50.751145,2.255287,published,douane-fr-2018,2018-01-01
civette,LE NARVAL,le-narval-saint-omer,16 R DE LA COMMUNE PARIS,SAINT-OMER,62500,FR,50.747561,2.260484,published,douane-fr-2018,2018-01-01
civette,LE PENALTY,le-penalty-saint-omer,12 PL DU MAL FOCH,SAINT-OMER,62500,FR,50.749536,2.251687,published,douane-fr-2018,2018-01-01
civette,LE RENITAS,le-renitas-saint-omer,11 R JEAN JAURES,SAINT-OMER,62500,FR,50.750676,2.261935,published,douane-fr-2018,2018-01-01
civette,LE ROYAL,le-royal-saint-omer,73 R D ARRAS,SAINT-OMER,62500,FR,50.745559,2.258463,published,douane-fr-2018,2018-01-01
civette,L'ESPRESSO,l-espresso-arques,7 R DE LORRAINE,ARQUES,62510,FR,50.741221,2.297344,published,douane-fr-2018,2018-01-01
civette,LA CARAVELLE,la-caravelle-arques,5 R MARCEL DELAPLAC,ARQUES,62510,FR,50.734897,2.296573,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-arques,10 RUE D AVIGNON,ARQUES,62510,FR,50.726231,2.293952,published,douane-fr-2018,2018-01-01
civette,LE TEMPS D'UNE PAUSE,le-temps-d-une-pause-arques,45 R ADRIEN DANVERS,ARQUES,62510,FR,50.735174,2.292421,published,douane-fr-2018,2018-01-01
civette,ALGY'S BAR,algy-s-bar-le-touquet-paris-plage,20 AV SAINT JEAN,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.522521,1.588503,published,douane-fr-2018,2018-01-01
civette,AU FUMEUR,au-fumeur-le-touquet-paris-plage,87 R DE LONDRES,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.522634,1.583539,published,douane-fr-2018,2018-01-01
civette,CIVETTE DE L HERMITAGE,civette-de-l-hermitage-le-touquet-paris-plage,PLACE DE L HERMITAGE,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.519893,1.593699,published,douane-fr-2018,2018-01-01
civette,HOTEL DES ARCADES,hotel-des-arcades-le-touquet-paris-plage,136 R DE METZ,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.519935,1.583183,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-le-touquet-paris-plage,57 R DE PARIS,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.524536,1.583494,published,douane-fr-2018,2018-01-01
civette,LE QUENTO,le-quento-le-touquet-paris-plage,60 R DE CALAI,LE-TOUQUET-PARIS-PLAGE,62520,FR,50.527258,1.588255,published,douane-fr-2018,2018-01-01
civette,LE SARATIM,le-saratim-servins,2 RUE DE BOUVIGNY,SERVINS,62530,FR,50.410088,2.642406,published,douane-fr-2018,2018-01-01
civette,L'OASIS,l-oasis-marles-les-mines,86 BD GAMBETTA,MARLES-LES-MINES,62540,FR,50.499903,2.494892,published,douane-fr-2018,2018-01-01
civette,LE TOM TIP,le-tom-tip-marles-les-mines,55 R P V COUTURIER,MARLES-LES-MINES,62540,FR,50.50963,2.511693,published,douane-fr-2018,2018-01-01
civette,LES VARIETES,les-varietes-marles-les-mines,78 R JEAN JAURES,MARLES-LES-MINES,62540,FR,50.495395,2.496795,published,douane-fr-2018,2018-01-01
civette,CAFE TABAC DE LA MAIRIE,cafe-tabac-de-la-mairie-coyecques,26 R PRINCIPALE,COYECQUES,62560,FR,50.603748,2.183298,published,douane-fr-2018,2018-01-01
civette,CHEZ MARIANNE,chez-marianne-dennebroeucq,65 RUE PRINCIPALE,DENNEBROEUCQ,62560,FR,50.57415,2.154281,published,douane-fr-2018,2018-01-01
civette,LE HAVANE,le-havane-fauquembergues,1 R MONSIGNY,FAUQUEMBERGUES,62560,FR,50.600711,2.097785,published,douane-fr-2018,2018-01-01
civette,LE TOUQUET LILLE,le-touquet-lille-verchocq,9 RUE DE PAYELLEVILLE,VERCHOCQ,62560,FR,50.548383,2.061751,published,douane-fr-2018,2018-01-01
civette,SNC LE DRAGONE,snc-le-dragone-avroult,48 RTE NATIONALE,AVROULT,62560,FR,50.610323,2.10616,published,douane-fr-2018,2018-01-01
civette,LA DETENTE,la-detente-hallines,83 av victor chochoy,HALLINES,62570,FR,50.708119,2.208575,published,douane-fr-2018,2018-01-01
civette,LE CAMPANELLA,le-campanella-wizernes,10 RUE LEO LAGRANGE,WIZERNES,62570,FR,50.709353,2.228159,published,douane-fr-2018,2018-01-01
civette,LE FLOREAL,le-floreal-helfaut,215 R D AIRE,HELFAUT,62570,FR,50.696908,2.244983,published,douane-fr-2018,2018-01-01
civette,LE LOUANGE,le-louange-wizernes,62 R LEON BLUM,WIZERNES,62570,FR,50.710987,2.238951,published,douane-fr-2018,2018-01-01
civette,LE TOTEM,le-totem-pihem,10 ROUTE NATIONALE,PIHEM,62570,FR,50.674407,2.196513,published,douane-fr-2018,2018-01-01
civette,LE JOCKEY,le-jockey-blendecques,145 R JEAN JAURES,BLENDECQUES,62575,FR,50.715011,2.272899,published,douane-fr-2018,2018-01-01
civette,CAFE DE L EUROPE,cafe-de-l-europe-givenchy-en-gohelle,32 R DE LA REPUBLIQUE,GIVENCHY-EN-GOHELLE,62580,FR,50.391131,2.772175,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA MAIRIE,cafe-de-la-mairie-bailleul-sir-berthoult,17 R DE FAMPOUX,BAILLEUL-SIR-BERTHOULT,62580,FR,50.337278,2.851941,published,douane-fr-2018,2018-01-01
civette,LA CULBUTE,la-culbute-fresnoy-en-gohelle,carrefour de la culbute,FRESNOY-EN-GOHELLE,62580,FR,50.369198,2.887802,published,douane-fr-2018,2018-01-01
civette,LE GAMBRINUS,le-gambrinus-vimy,35 R LAMARTINE,VIMY,62580,FR,50.372754,2.806618,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA PAIX,cafe-de-la-paix-oignies,1 R DES 80 FUSILLES,OIGNIES,62590,FR,50.468543,2.990218,published,douane-fr-2018,2018-01-01
civette,LE FLEURON,le-fleuron-oignies,5 R PASTEUR,OIGNIES,62590,FR,50.468614,2.995696,published,douane-fr-2018,2018-01-01
civette,AUX DEUX LIONS,aux-deux-lions-groffliers,33 RTE DE WABEN,GROFFLIERS,62600,FR,50.383457,1.619001,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA PLAGE,cafe-de-la-plage-berck,63 R ROTHSCHILD,BERCK,62600,FR,50.408666,1.564549,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE DE LA GARE,la-civette-de-la-gare-berck,4 AV DU GAL DE GAULLE,BERCK,62600,FR,50.407917,1.567159,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE DE LA PLAGE,la-civette-de-la-plage-berck,1 R CARNOT,BERCK,62600,FR,50.40498,1.563299,published,douane-fr-2018,2018-01-01
civette,LE GALOPIN,le-galopin-berck,134 R DE L IMPERATRICE,BERCK,62600,FR,50.40595,1.572898,published,douane-fr-2018,2018-01-01
civette,LA SOURCE,la-source-balinghem,1440 ROUTE DU CAMP DU DRAP D OR,BALINGHEM,62610,FR,50.860678,1.945814,published,douane-fr-2018,2018-01-01
civette,LE PLAT D'OR,le-plat-d-or-nielles-les-ardres,15 ROUTE DEPARTEMENTALE 943,NIELLES-LES-ARDRES,62610,FR,50.854215,2.001484,published,douane-fr-2018,2018-01-01
civette,LE POINT VIRGULE,le-point-virgule-ardres,PL D ARMES,ARDRES,62610,FR,50.853174,1.977372,published,douane-fr-2018,2018-01-01
civette,LE SAINT LOUIS,le-saint-louis-louches,GRANDE RUE,LOUCHES,62610,FR,50.823162,2.016882,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-barlin,70 R DE FRESNICOURT,BARLIN,62620,FR,50.453491,2.615731,published,douane-fr-2018,2018-01-01
civette,LE KENTUCKY,le-kentucky-barlin,281 R D HOUDAIN,BARLIN,62620,FR,50.452663,2.596416,published,douane-fr-2018,2018-01-01
civette,LE PERROQUET,le-perroquet-barlin,53 Rue d'HERSIN,BARLIN,62620,FR,50.456502,2.625418,published,douane-fr-2018,2018-01-01
civette,LES ARCADES,les-arcades-barlin,4 R DU DR CAPIAUX,BARLIN,62620,FR,50.457609,2.6168,published,douane-fr-2018,2018-01-01
civette,LE CAPORAL,le-caporal-etaples,15 R DE LA PIERRE TROUEE,ETAPLES,62630,FR,50.519714,1.640671,published,douane-fr-2018,2018-01-01
civette,LE HAVANITOS,le-havanitos-etaples,30 R MAURICE RAPHAEL,ETAPLES,62630,FR,50.514587,1.640936,published,douane-fr-2018,2018-01-01
civette,LE NARVAL,le-narval-etaples,206 AV  PASTEUR,ETAPLES,62630,FR,50.521997,1.629333,published,douane-fr-2018,2018-01-01
civette,LE ROBINSON,le-robinson-frencq,1 PL JULES LEBRUN,FRENCQ,62630,FR,50.561767,1.699989,published,douane-fr-2018,2018-01-01
civette,LE ROND POINT,le-rond-point-etaples,35 R DE ROSAMEL,ETAPLES,62630,FR,50.514974,1.636396,published,douane-fr-2018,2018-01-01
civette,AU ROYAL,au-royal-montigny-en-gohelle,18 R JEAN JAURES,MONTIGNY-EN-GOHELLE,62640,FR,50.427297,2.927036,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE DU 7,la-civette-du-7-montigny-en-gohelle,131 R D HARNES,MONTIGNY-EN-GOHELLE,62640,FR,50.437309,2.928093,published,douane-fr-2018,2018-01-01
civette,LA LIBERATION,la-liberation-montigny-en-gohelle,165 R DE LA LIBERATION,MONTIGNY-EN-GOHELLE,62640,FR,50.428255,2.937936,published,douane-fr-2018,2018-01-01
civette,LE TABARLET,le-tabarlet-montigny-en-gohelle,36 RUE DE BILLY MONTIGNY,MONTIGNY-EN-GOHELLE,62640,FR,50.423478,2.92588,published,douane-fr-2018,2018-01-01
civette,CHEZ ANNIE,chez-annie-hucqueliers,4 GRAND PLACE,HUCQUELIERS,62650,FR,50.568659,1.907227,published,douane-fr-2018,2018-01-01
civette,LE BAILLON,le-baillon-enquin-sur-baillons,6 rue du bois catel,ENQUIN-SUR-BAILLONS,62650,FR,50.571344,1.837219,published,douane-fr-2018,2018-01-01
civette,LES 3 CLOCHES,les-3-cloches-campagne-les-boulonnais,3 PLACE DE L EGLISE,CAMPAGNE-LES-BOULONNAIS,62650,FR,50.611034,1.994321,published,douane-fr-2018,2018-01-01
civette,AU PONT DOMINIQUE,au-pont-dominique-beuvry,2 R FRANCOIS GALVAIRE,BEUVRY,62660,FR,50.523027,2.696136,published,douane-fr-2018,2018-01-01
civette,AU POT A TABAC,au-pot-a-tabac-beuvry,28 RTE NATIONALE,BEUVRY,62660,FR,50.517992,2.68079,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE DU CENTRE,la-civette-du-centre-beuvry,9 R SADI CARNOT,BEUVRY,62660,FR,50.522872,2.680832,published,douane-fr-2018,2018-01-01
civette,LE KATAN,le-katan-mazingarbe,12 R BERTHELOT,MAZINGARBE,62670,FR,50.472076,2.716555,published,douane-fr-2018,2018-01-01
civette,LE BRAZZA,le-brazza-mericourt,99 R PIERRE SIMON,MERICOURT,62680,FR,50.410232,2.883322,published,douane-fr-2018,2018-01-01
civette,LE DIPLOMATE,le-diplomate-mericourt,35 R DU I MAI,MERICOURT,62680,FR,50.400294,2.861321,published,douane-fr-2018,2018-01-01
civette,LE SPORTING,le-sporting-mericourt,33 R LEDRU ROLLIN,MERICOURT,62680,FR,50.397579,2.870002,published,douane-fr-2018,2018-01-01
civette,CAFE DU CENTRE,cafe-du-centre-aubigny-en-artois,5 PLACE DU MANOIR,AUBIGNY-EN-ARTOIS,62690,FR,50.35078,2.591687,published,douane-fr-2018,2018-01-01
civette,LE CAILLET,le-caillet-hermaville,1 BIS RUE D'ARRAS,HERMAVILLE,62690,FR,50.322793,2.585504,published,douane-fr-2018,2018-01-01
civette,LE CHIQUITO,le-chiquito-bruay-la-buissiere,2 R AUGUSTIN FLAMENT,BRUAY-LA-BUISSIERE,62700,FR,50.471281,2.554988,published,douane-fr-2018,2018-01-01
civette,LE COUNTRY,le-country-bruay-la-buissiere,460 R ALFRED LEROY,BRUAY-LA-BUISSIERE,62700,FR,50.476498,2.544116,published,douane-fr-2018,2018-01-01
civette,LE FLASCH,le-flasch-bruay-la-buissiere,322 R ANATOLE FRANCE,BRUAY-LA-BUISSIERE,62700,FR,50.483424,2.555082,published,douane-fr-2018,2018-01-01
civette,LE MÉMORIAL,le-memorial-bruay-la-buissiere,537 R VICTOR HUGO,BRUAY-LA-BUISSIERE,62700,FR,50.483154,2.528842,published,douane-fr-2018,2018-01-01
civette,LE SELECT,le-select-bruay-la-buissiere,756 RUE DE LA REPUBLIQUE,BRUAY-LA-BUISSIERE,62700,FR,50.47765,2.53528,published,douane-fr-2018,2018-01-01
civette,LE TIP TOP,le-tip-top-bruay-la-buissiere,269 R DU CANADA,BRUAY-LA-BUISSIERE,62700,FR,50.473596,2.550513,published,douane-fr-2018,2018-01-01
civette,LA TABATIERE,la-tabatiere-courrieres,15 R JEAN JAURES,COURRIERES,62710,FR,50.457091,2.94608,published,douane-fr-2018,2018-01-01
civette,L ESTAMINET DU CENTRE,l-estaminet-du-centre-wierre-effroy,8 LA PLACE,WIERRE-EFFROY,62720,FR,50.777725,1.739045,published,douane-fr-2018,2018-01-01
civette,LE CENTRAL,le-central-rinxent,69 R ROGER SALENGRO,RINXENT,62720,FR,50.806651,1.729693,published,douane-fr-2018,2018-01-01
civette,AU PONT D'ARDRES,au-pont-d-ardres-les-attaques,4066 ROUTE NATIONALE,LES-ATTAQUES,62730,FR,50.89379,1.969645,published,douane-fr-2018,2018-01-01
civette,LE CHALET,le-chalet-les-attaques,RTE NATIONALE,LES-ATTAQUES,62730,FR,50.90305,1.950996,published,douane-fr-2018,2018-01-01
civette,LE COLVERT,le-colvert-marck,670 R ROBELIN LES HEMMES,MARCK,62730,FR,50.981948,1.966558,published,douane-fr-2018,2018-01-01
civette,LE CONCORDE,le-concorde-marck,172 AV F MITTERAND,MARCK,62730,FR,50.947442,1.95368,published,douane-fr-2018,2018-01-01
civette,LE SAINT ELOI,le-saint-eloi-marck,1497avenue de Calais Les Hautes Communes,MARCK,62730,FR,50.921162,1.909838,published,douane-fr-2018,2018-01-01
civette,AU TABAC PRESSE FOUQUIEROIS,au-tabac-presse-fouquierois-fouquieres-les-lens,11 R PASTEUR,FOUQUIERES-LES-LENS,62740,FR,50.428837,2.912957,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE,la-civette-fouquieres-les-lens,57 R JEAN JAURES,FOUQUIERES-LES-LENS,62740,FR,50.426536,2.910187,published,douane-fr-2018,2018-01-01
civette,LE COCORICO,le-cocorico-fouquieres-les-lens,71 R ROGER SALENGRO,FOUQUIERES-LES-LENS,62740,FR,50.419907,2.894927,published,douane-fr-2018,2018-01-01
civette,LE CHANTILLY,le-chantilly-loos-en-gohelle,10 R KLEBER,LOOS-EN-GOHELLE,62750,FR,50.458308,2.795386,published,douane-fr-2018,2018-01-01
civette,LE FIACRE,le-fiacre-loos-en-gohelle,194 R SUPERVIELLE,LOOS-EN-GOHELLE,62750,FR,50.451475,2.763054,published,douane-fr-2018,2018-01-01
civette,TABAC DE LA POSTE,tabac-de-la-poste-loos-en-gohelle,20 R ROGER SALENGRO,LOOS-EN-GOHELLE,62750,FR,50.456288,2.793467,published,douane-fr-2018,2018-01-01
civette,CHEZ LINE,chez-line-fillievres,32 R DE FREVENT,FILLIEVRES,62770,FR,50.313792,2.160186,published,douane-fr-2018,2018-01-01
civette,LE MONASTERE,le-monastere-auchy-les-hesdin,2 RUE DU PORT A BROUAY,AUCHY-LES-HESDIN,62770,FR,50.400262,2.104298,published,douane-fr-2018,2018-01-01
civette,LE GALLIA,le-gallia-cucq,1250 AV DE LA LIBERATION,CUCQ,62780,FR,50.483778,1.624038,published,douane-fr-2018,2018-01-01
civette,LE SAINT CLAUDE,le-saint-claude-leforest,115 R LAZARE CARNOT,LEFOREST,62790,FR,50.428251,3.059546,published,douane-fr-2018,2018-01-01
civette,A L HABITUDE,a-l-habitude-lievin,101 R DE LA CONVENTION,LIEVIN,62800,FR,50.429804,2.785301,published,douane-fr-2018,2018-01-01
civette,CIVETTE DE L'EGLISE SAINT MARTIN,civette-de-l-eglise-saint-martin-lievin,3 R VOLTAIRE,LIEVIN,62800,FR,50.416432,2.777132,published,douane-fr-2018,2018-01-01
civette,LA CIVETTE DE DEFERNEZ,la-civette-de-defernez-lievin,1 R J BAPTISTE DEFERNEZ,LIEVIN,62800,FR,50.418182,2.770357,published,douane-fr-2018,2018-01-01
civette,LA CRAVACHE D OR,la-cravache-d-or-lievin,131 R THIERS,LIEVIN,62800,FR,50.419069,2.796108,published,douane-fr-2018,2018-01-01
civette,LE BRAZZA,le-brazza-lievin,18 R FRANCOIS COURTIN,LIEVIN,62800,FR,50.422063,2.778127,published,douane-fr-2018,2018-01-01
civette,LE CHIQUITO,le-chiquito-lievin,12 PL GAMBETTA,LIEVIN,62800,FR,50.419918,2.778203,published,douane-fr-2018,2018-01-01
civette,LE DEAUVILLE,le-deauville-lievin,278 R EMILE ZOLA,LIEVIN,62800,FR,50.433755,2.755956,published,douane-fr-2018,2018-01-01
civette,LE DJANGO,le-django-lievin,128 AV JEAN JAURES,LIEVIN,62800,FR,50.425236,2.793828,published,douane-fr-2018,2018-01-01
civette,LE POT A TABAC,le-pot-a-tabac-lievin,44 R WALDECK ROUSSEAU,LIEVIN,62800,FR,50.42404,2.76223,published,douane-fr-2018,2018-01-01
civette,LES ARCHERS,les-archers-lievin,30 R GERMAIN DELBECQUE,LIEVIN,62800,FR,50.426933,2.77466,published,douane-fr-2018,2018-01-01
civette,TABAC MARIE FRANCE,tabac-marie-france-lievin,270 R GERMAIN DELBECQUE,LIEVIN,62800,FR,50.434588,2.771707,published,douane-fr-2018,2018-01-01
civette,TABAC DES 3 VILLES,tabac-des-3-villes-libercourt,1 RTE DE WAHAGNIES,LIBERCOURT,62820,FR,50.472464,3.015261,published,douane-fr-2018,2018-01-01
civette,AUBERGE DE LA VALLÉE,auberge-de-la-vallee-carly,925 LE VILLAGE,CARLY,62830,FR,50.65027,1.703286,published,douane-fr-2018,2018-01-01
civette,CAFE DE L'AGRICULTURE,cafe-de-l-agriculture-samer,118 PL DU MARECHAL FOCH,SAMER,62830,FR,50.639382,1.745166,published,douane-fr-2018,2018-01-01
civette,L AUBERGE SAINT GENDULPHE,l-auberge-saint-gendulphe-wierre-au-bois,ROUTE DE DESVRES,WIERRE-AU-BOIS,62830,FR,50.645589,1.763244,published,douane-fr-2018,2018-01-01
civette,CAFÉ DU CENTRE,cafe-du-centre-neuve-chapelle,33 RUE DU BOIS,NEUVE-CHAPELLE,62840,FR,50.584347,2.781326,published,douane-fr-2018,2018-01-01
civette,L ESCALE DU BAC,l-escale-du-bac-sailly-sur-la-lys,2954 R DE LA LYS BAC ST MAUR,SAILLY-SUR-LA-LYS,62840,FR,50.661191,2.793531,published,douane-fr-2018,2018-01-01
civette,LE TONNELIER,le-tonnelier-fleurbaix,11 PL DU GL DE GAULLE,FLEURBAIX,62840,FR,50.651415,2.833767,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA MAIRIE,cafe-de-la-mairie-licques,124 PARVIS DE L ABBAYE,LICQUES,62850,FR,50.784405,1.93221,published,douane-fr-2018,2018-01-01
civette,LE CENTAURE,le-centaure-licques,8 RUE  A ET G PARMENTIER,LICQUES,62850,FR,50.785933,1.936654,published,douane-fr-2018,2018-01-01
civette,CAFE DE LA PLACE,cafe-de-la-place-bourlon,3 PL DES ANC COMBATTANTS,BOURLON,62860,FR,50.177954,3.114345,published,douane-fr-2018,2018-01-01
civette,CAFE LE CENTRE,cafe-le-centre-oisy-le-verger,2 rue Alfred Detournay,OISY-LE-VERGER,62860,FR,50.251643,3.122573,published,douane-fr-2018,2018-01-01
civette,CAFÉ DE LA MAIRIE,cafe-de-la-mairie-inchy-en-artois,11 GRAND PLACE,INCHY-EN-ARTOIS,62860,FR,50.178713,3.051122,published,douane-fr-2018,2018-01-01
civette,CAFE DU CENTRE,cafe-du-centre-campagne-les-hesdin,215 R D RANGER,CAMPAGNE-LES-HESDIN,62870,FR,50.398579,1.877504,published,douane-fr-2018,2018-01-01
civette,CAFE FRANCAIS,cafe-francais-saulchoy,90 la place,SAULCHOY,62870,FR,50.350429,1.84949,published,douane-fr-2018,2018-01-01
civette,CHEZ ANNE ET BERNARD,chez-anne-et-bernard-buire-le-sec,6 R DE MAINTENAY,BUIRE-LE-SEC,62870,FR,50.381682,1.831102,published,douane-fr-2018,2018-01-01
civette,ESTAMINET DE L ANDOUILLER,estaminet-de-l-andouiller-douriez,PL DU MARCHE,DOURIEZ,62870,FR,50.331905,1.875735,published,douane-fr-2018,2018-01-01
civette,LA CACHE AUX PEQUEUX,la-cache-aux-pequeux-maintenay,72 RUE DU VAL D AUTHIE,MAINTENAY,62870,FR,50.367032,1.811081,published,douane-fr-2018,2018-01-01
civette,L IDEAL,l-ideal-annay,158 RTE DE LILLE,ANNAY,62880,FR,50.458235,2.887115,published,douane-fr-2018,2018-01-01
civette,LE BARAKA,le-baraka-vendin-le-vieil,155 BD DE LA REPUBLIQUE,VENDIN-LE-VIEIL,62880,FR,50.45214,2.844589,published,douane-fr-2018,2018-01-01
civette,LE MARIGNY,le-marigny-pont-a-vendin,2 RUE LEON LELEU,PONT-A-VENDIN,62880,FR,50.470429,2.875051,published,douane-fr-2018,2018-01-01
civette,LE RALLYE,le-rallye-pont-a-vendin,5 R DU GEN DE GAULLE,PONT-A-VENDIN,62880,FR,50.474298,2.884241,published,douane-fr-2018,2018-01-01
civette,LA TAVERNE DU SEMEUR,la-taverne-du-semeur-clerques,3 LA PLACE,CLERQUES,62890,FR,50.793277,1.994674,published,douane-fr-2018,2018-01-01
civette,LA TAVERNE SARRAZINE,la-taverne-sarrazine-tournehem-sur-la-hem,70  RUE DE VALENCIENNES,TOURNEHEM-SUR-LA-HEM,62890,FR,50.804303,2.047977,published,douane-fr-2018,2018-01-01
civette,LE CHEVAL NOIR,le-cheval-noir-zouafques,2 RUE DU CHEVAL NOIR,ZOUAFQUES,62890,FR,50.824753,2.05386,published,douane-fr-2018,2018-01-01
civette,AU BISTROT GOURMAND,au-bistrot-gourmand-houlle,8 RTE DE WATTEN,HOULLE,62910,FR,50.795994,2.173436,published,douane-fr-2018,2018-01-01
